"ΑΡΓΟΣΤΟΛΙΟΥ
23.499","22.388","11.606","11.073","11.893","11.315"
"ΛΗΞΟΥΡΙΟΥ
7.098","7.025","3.579","3.501","3.519","3.524"
"ΣΑΜΗΣ
5.204","5.511","2.649","2.757","2.555","2.754"
