"ΘΗΡΑΣ
15.550","15.457","7.826","7.789","7.724","7.668"
"ΑΝΑΦΗΣ
271","291","137","153","134","138"
"ΙΗΤΩΝ
2.024","2.297","1.068","1.188","956","1.109"
"ΣΙΚΙΝΟΥ
273","253","138","133","135","120"
"ΦΟΛΕΓΑΝΔΡΟΥ
765","715","402","368","363","347"
