"ΚΟΜΟΤΗΝΗΣ
66.919","65.107","32.354","31.298","34.565","33.809"
"ΑΡΡΙΑΝΩΝ
16.577","14.944","8.183","7.450","8.394","7.494"
"ΙΑΣΜΟΥ
13.810","12.346","6.731","6.065","7.079","6.281"
"ΜΑΡΩΝΕΙΑΣ - ΣΑΠΩΝ
14.733","11.983","7.287","5.839","7.446","6.144"
