"ΚΟΡΙΝΘΙΩΝ
58.192","56.437","29.216","28.141","28.976","28.296"
"ΒΕΛΟΥ - ΒΟΧΑΣ
19.027","17.836","9.611","8.882","9.416","8.954"
"ΛΟΥΤΡΑΚΙΟΥ - ΠΕΡΑΧΩΡΑΣ - 
21.221
ΑΓΙΩΝ ΘΕΟΔΩΡΩΝ","21.925","10.482","10.665","10.739","11.260"
"ΝΕΜΕΑΣ
6.483","5.668","3.291","2.819","3.192","2.849"
"ΞΥΛΟΚΑΣΤΡΟΥ - 
17.365
ΕΥΡΩΣΤΙΝΗΣ","15.295","8.541","7.390","8.824","7.905"
"ΣΙΚΥΩΝΙΩΝ
22.794","20.983","11.427","10.473","11.367","10.510"
"","","","","",""
