"ΡΟΔΟΥ
115.490","124.851","57.879","62.132","57.611","62.719"
"ΜΕΓΙΣΤΗΣ
492","584","322","396","170","188"
"ΣΥΜΗΣ
2.590","2.495","1.395","1.327","1.195","1.168"
"ΤΗΛΟΥ
780","745","429","415","351","330"
"ΧΑΛΚΗΣ
478","476","256","256","222","220"
"","","","","",""
"","","","","",""
