"ΚΑΣΤΟΡΙΑΣ
35.874","33.227","17.774","16.434","18.100","16.793"
"ΝΕΣΤΟΡΙΟΥ
2.646","2.188","1.354","1.154","1.292","1.034"
"ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ
11.802","10.633","5.908","5.230","5.894","5.403"
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
