"ΦΛΩΡΙΝΑΣ
32.881","29.611","15.977","14.392","16.904","15.219"
"ΑΜΥΝΤΑΙΟΥ
16.973","14.331","8.608","7.202","8.365","7.129"
"ΠΡΕΣΠΩΝ
1.560","1.220","765","631","795","589"
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
