"ΠΕΙΡΑΙΩΣ
163.688","163.572","78.200","77.476","85.488","86.096"
"ΚΕΡΑΤΣΙΝΙΟΥ -  
91.045
ΔΡΑΠΕΤΣΩΝΑΣ","89.386","43.922","42.743","47.123","46.643"
"ΚΟΡΥΔΑΛΛΟΥ
63.445","61.247","31.642","30.173","31.803","31.074"
"ΝΙΚΑΙΑΣ -  
105.430
ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ","103.355","51.200","49.343","54.230","54.012"
"ΠΕΡΑΜΑΤΟΣ
25.389","25.636","12.448","12.496","12.941","13.140"
