"ΙΚΑΡΙΑΣ
8.423","8.555","4.220","4.296","4.203","4.259"
"ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ
1.459","1.346","722","630","737","716"
"","","","","",""
