"ΔΡΑΜΑΣ
58.944","55.593","28.304","26.685","30.640","28.908"
"ΔΟΞΑΤΟΥ
14.516","12.109","6.985","5.812","7.531","6.297"
"ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ
7.860","5.323","3.963","2.658","3.897","2.665"
"ΠΑΡΑΝΕΣΤΙΟΥ
3.901","2.852","1.971","1.550","1.930","1.302"
"ΠΡΟΣΟΤΣΑΝΗΣ
13.066","10.744","6.319","5.212","6.747","5.532"
