"ΚΑΡΠΑΘΟΥ
6.226","6.416","3.124","3.228","3.102","3.188"
"ΗΡΩΙΚΗΣ ΝΗΣΟΥ ΚΑΣΟΥ
1.084","1.224","550","624","534","600"
"","","","","",""
"","","","","",""
