"ΞΑΝΘΗΣ
65.133","66.162","32.329","32.579","32.804","33.583"
"ΑΒΔΗΡΩΝ
19.005","17.860","9.347","8.931","9.658","8.929"
"ΜΥΚΗΣ
15.540","14.521","7.687","7.193","7.853","7.328"
"ΤΟΠΕΙΡΟΥ
11.544","9.634","5.839","4.773","5.705","4.861"
